,index,Dataset Name,Number of samples,Original Number of features,Filtering Algorithm,Learning algorithm,Number of features selected (K),CV Method,Fold,Measure Type,Measure Value
112,112,khan,63,2308,f_classif_wrapper,LogisticRegression(),2,Leave-one-out,2,AUC,0.8957260146413465
113,113,khan,63,2308,RFE_wrapper,LogisticRegression(),2,Leave-one-out,2,AUC,0.6231391794218554
114,114,khan,63,2308,relieff_wrapper,LogisticRegression(),2,Leave-one-out,2,AUC,0.8028738128355843
115,115,khan,63,2308,relaxed_lasso_wrapper,LogisticRegression(),2,Leave-one-out,2,AUC,0.7476935246742757
116,116,khan,63,2308,f_classif_wrapper,LogisticRegression(),3,Leave-one-out,2,AUC,0.9557620137299772
117,117,khan,63,2308,RFE_wrapper,LogisticRegression(),3,Leave-one-out,2,AUC,0.6270030101215994
118,118,khan,63,2308,relieff_wrapper,LogisticRegression(),3,Leave-one-out,2,AUC,0.8084652719141884
119,119,khan,63,2308,relaxed_lasso_wrapper,LogisticRegression(),3,Leave-one-out,2,AUC,0.7353509679025899
120,120,khan,63,2308,f_classif_wrapper,LogisticRegression(),4,Leave-one-out,2,AUC,0.9800818713450292
121,121,khan,63,2308,RFE_wrapper,LogisticRegression(),4,Leave-one-out,2,AUC,0.7063963446553296
122,122,khan,63,2308,relieff_wrapper,LogisticRegression(),4,Leave-one-out,2,AUC,0.8391156768927668
123,123,khan,63,2308,relaxed_lasso_wrapper,LogisticRegression(),4,Leave-one-out,2,AUC,0.750637669893559
124,124,khan,63,2308,f_classif_wrapper,LogisticRegression(),5,Leave-one-out,2,AUC,0.9806900584795322
125,125,khan,63,2308,RFE_wrapper,LogisticRegression(),5,Leave-one-out,2,AUC,0.7664877255527411
126,126,khan,63,2308,relieff_wrapper,LogisticRegression(),5,Leave-one-out,2,AUC,0.8713881227132001
127,127,khan,63,2308,relaxed_lasso_wrapper,LogisticRegression(),5,Leave-one-out,2,AUC,0.8077659272571105
128,128,khan,63,2308,f_classif_wrapper,LogisticRegression(),10,Leave-one-out,2,AUC,1.0
129,129,khan,63,2308,RFE_wrapper,LogisticRegression(),10,Leave-one-out,2,AUC,0.8281312103788885
130,130,khan,63,2308,relieff_wrapper,LogisticRegression(),10,Leave-one-out,2,AUC,0.9295773211996122
131,131,khan,63,2308,relaxed_lasso_wrapper,LogisticRegression(),10,Leave-one-out,2,AUC,0.875271306608768
132,132,khan,63,2308,f_classif_wrapper,LogisticRegression(),20,Leave-one-out,2,AUC,0.9942222222222222
133,133,khan,63,2308,RFE_wrapper,LogisticRegression(),20,Leave-one-out,2,AUC,0.8384027716349698
134,134,khan,63,2308,relieff_wrapper,LogisticRegression(),20,Leave-one-out,2,AUC,0.9614097007223941
135,135,khan,63,2308,relaxed_lasso_wrapper,LogisticRegression(),20,Leave-one-out,2,AUC,0.8473263282984645
136,136,khan,63,2308,f_classif_wrapper,LogisticRegression(),50,Leave-one-out,2,AUC,0.9931111111111111
137,137,khan,63,2308,RFE_wrapper,LogisticRegression(),50,Leave-one-out,2,AUC,0.8099141883228571
138,138,khan,63,2308,relieff_wrapper,LogisticRegression(),50,Leave-one-out,2,AUC,0.991607155142759
139,139,khan,63,2308,relaxed_lasso_wrapper,LogisticRegression(),50,Leave-one-out,2,AUC,0.8641870094130156
140,140,khan,63,2308,f_classif_wrapper,LogisticRegression(),100,Leave-one-out,2,AUC,0.9965029239766082
141,141,khan,63,2308,RFE_wrapper,LogisticRegression(),100,Leave-one-out,2,AUC,0.853005642448367
142,142,khan,63,2308,relieff_wrapper,LogisticRegression(),100,Leave-one-out,2,AUC,0.9884561403508771
143,143,khan,63,2308,relaxed_lasso_wrapper,LogisticRegression(),100,Leave-one-out,2,AUC,0.8896593801795041
144,144,khan,63,2308,f_classif_wrapper,KNeighborsClassifier(),1,Leave-one-out,2,AUC,0.7806152251899998
145,145,khan,63,2308,RFE_wrapper,KNeighborsClassifier(),1,Leave-one-out,2,AUC,0.6025681414650321
146,146,khan,63,2308,relieff_wrapper,KNeighborsClassifier(),1,Leave-one-out,2,AUC,0.6257450009197216
147,147,khan,63,2308,relaxed_lasso_wrapper,KNeighborsClassifier(),1,Leave-one-out,2,AUC,0.5172137283455092
148,148,khan,63,2308,f_classif_wrapper,KNeighborsClassifier(),2,Leave-one-out,2,AUC,0.8848317334839074
149,149,khan,63,2308,RFE_wrapper,KNeighborsClassifier(),2,Leave-one-out,2,AUC,0.6048216414087999
150,150,khan,63,2308,relieff_wrapper,KNeighborsClassifier(),2,Leave-one-out,2,AUC,0.7743728291122288
151,151,khan,63,2308,relaxed_lasso_wrapper,KNeighborsClassifier(),2,Leave-one-out,2,AUC,0.6257128819491182
152,152,khan,63,2308,f_classif_wrapper,KNeighborsClassifier(),3,Leave-one-out,2,AUC,0.9384073226544623
153,153,khan,63,2308,RFE_wrapper,KNeighborsClassifier(),3,Leave-one-out,2,AUC,0.667968056427203
154,154,khan,63,2308,relieff_wrapper,KNeighborsClassifier(),3,Leave-one-out,2,AUC,0.8283688588673109
155,155,khan,63,2308,relaxed_lasso_wrapper,KNeighborsClassifier(),3,Leave-one-out,2,AUC,0.6310815116144232
156,156,khan,63,2308,f_classif_wrapper,KNeighborsClassifier(),4,Leave-one-out,2,AUC,0.9654928229665072
157,157,khan,63,2308,RFE_wrapper,KNeighborsClassifier(),4,Leave-one-out,2,AUC,0.6335991295762462
158,158,khan,63,2308,relieff_wrapper,KNeighborsClassifier(),4,Leave-one-out,2,AUC,0.8561610845295056
159,159,khan,63,2308,relaxed_lasso_wrapper,KNeighborsClassifier(),4,Leave-one-out,2,AUC,0.6737203347048548
160,160,khan,63,2308,f_classif_wrapper,KNeighborsClassifier(),5,Leave-one-out,2,AUC,0.9609681020733652
161,161,khan,63,2308,RFE_wrapper,KNeighborsClassifier(),5,Leave-one-out,2,AUC,0.657349819173214
162,162,khan,63,2308,relieff_wrapper,KNeighborsClassifier(),5,Leave-one-out,2,AUC,0.8654430684554524
163,163,khan,63,2308,relaxed_lasso_wrapper,KNeighborsClassifier(),5,Leave-one-out,2,AUC,0.7843885622760303
164,164,khan,63,2308,f_classif_wrapper,KNeighborsClassifier(),10,Leave-one-out,2,AUC,0.9901887293992557
165,165,khan,63,2308,RFE_wrapper,KNeighborsClassifier(),10,Leave-one-out,2,AUC,0.7105266955266956
166,166,khan,63,2308,relieff_wrapper,KNeighborsClassifier(),10,Leave-one-out,2,AUC,0.9305642493041875
167,167,khan,63,2308,relaxed_lasso_wrapper,KNeighborsClassifier(),10,Leave-one-out,2,AUC,0.8338969125130116
168,168,khan,63,2308,f_classif_wrapper,KNeighborsClassifier(),20,Leave-one-out,2,AUC,0.9801324389404885
169,169,khan,63,2308,RFE_wrapper,KNeighborsClassifier(),20,Leave-one-out,2,AUC,0.6764241888142817
170,170,khan,63,2308,relieff_wrapper,KNeighborsClassifier(),20,Leave-one-out,2,AUC,0.9563453732370141
171,171,khan,63,2308,relaxed_lasso_wrapper,KNeighborsClassifier(),20,Leave-one-out,2,AUC,0.849687619226319
172,172,khan,63,2308,f_classif_wrapper,KNeighborsClassifier(),50,Leave-one-out,2,AUC,0.9862222222222222
173,173,khan,63,2308,RFE_wrapper,KNeighborsClassifier(),50,Leave-one-out,2,AUC,0.7054973918559866
174,174,khan,63,2308,relieff_wrapper,KNeighborsClassifier(),50,Leave-one-out,2,AUC,0.9638197454420364
175,175,khan,63,2308,relaxed_lasso_wrapper,KNeighborsClassifier(),50,Leave-one-out,2,AUC,0.8124987021922006
176,176,khan,63,2308,f_classif_wrapper,KNeighborsClassifier(),100,Leave-one-out,2,AUC,0.9845583075335397
177,177,khan,63,2308,RFE_wrapper,KNeighborsClassifier(),100,Leave-one-out,2,AUC,0.7056952009567435
178,178,khan,63,2308,relieff_wrapper,KNeighborsClassifier(),100,Leave-one-out,2,AUC,0.9676064671482628
179,179,khan,63,2308,relaxed_lasso_wrapper,KNeighborsClassifier(),100,Leave-one-out,2,AUC,0.8429266660412171
