,index,Dataset Name,Number of samples,Original Number of features,Filtering Algorithm,Learning algorithm,Number of features selected (K),CV Method,Fold,Measure Type,Measure Value
161,161,bladderbatch,57,22283,RFE_wrapper,KNeighborsClassifier(),5,Leave-one-out,2,MCC,0.5382200665112136
162,162,bladderbatch,57,22283,relieff_wrapper,KNeighborsClassifier(),5,Leave-one-out,2,MCC,0.37116803959614353
163,163,bladderbatch,57,22283,relaxed_lasso_wrapper,KNeighborsClassifier(),5,Leave-one-out,2,MCC,0.5087593195532563
164,164,bladderbatch,57,22283,f_classif_wrapper,KNeighborsClassifier(),10,Leave-one-out,2,MCC,0.5589167712543788
165,165,bladderbatch,57,22283,RFE_wrapper,KNeighborsClassifier(),10,Leave-one-out,2,MCC,0.6194906263734266
166,166,bladderbatch,57,22283,relieff_wrapper,KNeighborsClassifier(),10,Leave-one-out,2,MCC,0.30402393911591163
167,167,bladderbatch,57,22283,relaxed_lasso_wrapper,KNeighborsClassifier(),10,Leave-one-out,2,MCC,0.5795369268663726
168,168,bladderbatch,57,22283,f_classif_wrapper,KNeighborsClassifier(),20,Leave-one-out,2,MCC,0.5970267344849804
169,169,bladderbatch,57,22283,RFE_wrapper,KNeighborsClassifier(),20,Leave-one-out,2,MCC,0.6364500248784934
170,170,bladderbatch,57,22283,relieff_wrapper,KNeighborsClassifier(),20,Leave-one-out,2,MCC,0.37015793947987563
171,171,bladderbatch,57,22283,relaxed_lasso_wrapper,KNeighborsClassifier(),20,Leave-one-out,2,MCC,0.6095022674435995
172,172,bladderbatch,57,22283,f_classif_wrapper,KNeighborsClassifier(),50,Leave-one-out,2,MCC,0.5535920332731523
173,173,bladderbatch,57,22283,RFE_wrapper,KNeighborsClassifier(),50,Leave-one-out,2,MCC,0.5970267344849804
174,174,bladderbatch,57,22283,relieff_wrapper,KNeighborsClassifier(),50,Leave-one-out,2,MCC,0.4436297382033072
175,175,bladderbatch,57,22283,relaxed_lasso_wrapper,KNeighborsClassifier(),50,Leave-one-out,2,MCC,0.647016966336355
176,176,bladderbatch,57,22283,f_classif_wrapper,KNeighborsClassifier(),100,Leave-one-out,2,MCC,0.5970267344849804
177,177,bladderbatch,57,22283,RFE_wrapper,KNeighborsClassifier(),100,Leave-one-out,2,MCC,0.5535920332731523
178,178,bladderbatch,57,22283,relieff_wrapper,KNeighborsClassifier(),100,Leave-one-out,2,MCC,0.6204871225093691
179,179,bladderbatch,57,22283,relaxed_lasso_wrapper,KNeighborsClassifier(),100,Leave-one-out,2,MCC,0.6165355516835007
