,index,Dataset Name,Number of samples,Original Number of features,Filtering Algorithm,Learning algorithm,Number of features selected (K),CV Method,Fold,Measure Type,Measure Value
136,136,khan,63,2308,f_classif_wrapper,LogisticRegression(),50,Leave-one-out,2,MCC,0.9193355100898515
137,137,khan,63,2308,RFE_wrapper,LogisticRegression(),50,Leave-one-out,2,MCC,0.40023872678223676
138,138,khan,63,2308,relieff_wrapper,LogisticRegression(),50,Leave-one-out,2,MCC,0.8711630271731402
139,139,khan,63,2308,relaxed_lasso_wrapper,LogisticRegression(),50,Leave-one-out,2,MCC,0.5403796217279051
140,140,khan,63,2308,f_classif_wrapper,LogisticRegression(),100,Leave-one-out,2,MCC,0.9463516852652356
141,141,khan,63,2308,RFE_wrapper,LogisticRegression(),100,Leave-one-out,2,MCC,0.5451991240505124
142,142,khan,63,2308,relieff_wrapper,LogisticRegression(),100,Leave-one-out,2,MCC,0.8943814781017085
143,143,khan,63,2308,relaxed_lasso_wrapper,LogisticRegression(),100,Leave-one-out,2,MCC,0.5512493170011471
144,144,khan,63,2308,f_classif_wrapper,KNeighborsClassifier(),1,Leave-one-out,2,MCC,0.45136121159349163
145,145,khan,63,2308,RFE_wrapper,KNeighborsClassifier(),1,Leave-one-out,2,MCC,0.072883246938556
146,146,khan,63,2308,relieff_wrapper,KNeighborsClassifier(),1,Leave-one-out,2,MCC,0.22465367334669917
147,147,khan,63,2308,relaxed_lasso_wrapper,KNeighborsClassifier(),1,Leave-one-out,2,MCC,-0.036748558695226696
148,148,khan,63,2308,f_classif_wrapper,KNeighborsClassifier(),2,Leave-one-out,2,MCC,0.6622279631932004
149,149,khan,63,2308,RFE_wrapper,KNeighborsClassifier(),2,Leave-one-out,2,MCC,0.08610353310971293
150,150,khan,63,2308,relieff_wrapper,KNeighborsClassifier(),2,Leave-one-out,2,MCC,0.4007792306964789
151,151,khan,63,2308,relaxed_lasso_wrapper,KNeighborsClassifier(),2,Leave-one-out,2,MCC,0.17817762443055746
152,152,khan,63,2308,f_classif_wrapper,KNeighborsClassifier(),3,Leave-one-out,2,MCC,0.7313790553244017
153,153,khan,63,2308,RFE_wrapper,KNeighborsClassifier(),3,Leave-one-out,2,MCC,0.19297345809404895
154,154,khan,63,2308,relieff_wrapper,KNeighborsClassifier(),3,Leave-one-out,2,MCC,0.44261073090811287
155,155,khan,63,2308,relaxed_lasso_wrapper,KNeighborsClassifier(),3,Leave-one-out,2,MCC,0.23574274092989517
156,156,khan,63,2308,f_classif_wrapper,KNeighborsClassifier(),4,Leave-one-out,2,MCC,0.712390808677952
157,157,khan,63,2308,RFE_wrapper,KNeighborsClassifier(),4,Leave-one-out,2,MCC,0.07460286400244696
158,158,khan,63,2308,relieff_wrapper,KNeighborsClassifier(),4,Leave-one-out,2,MCC,0.41211192090474724
159,159,khan,63,2308,relaxed_lasso_wrapper,KNeighborsClassifier(),4,Leave-one-out,2,MCC,0.3104159883911371
160,160,khan,63,2308,f_classif_wrapper,KNeighborsClassifier(),5,Leave-one-out,2,MCC,0.8199174940121292
161,161,khan,63,2308,RFE_wrapper,KNeighborsClassifier(),5,Leave-one-out,2,MCC,0.1476887967969301
162,162,khan,63,2308,relieff_wrapper,KNeighborsClassifier(),5,Leave-one-out,2,MCC,0.4695797125952714
163,163,khan,63,2308,relaxed_lasso_wrapper,KNeighborsClassifier(),5,Leave-one-out,2,MCC,0.2996742344161462
164,164,khan,63,2308,f_classif_wrapper,KNeighborsClassifier(),10,Leave-one-out,2,MCC,0.8676713137262115
165,165,khan,63,2308,RFE_wrapper,KNeighborsClassifier(),10,Leave-one-out,2,MCC,0.17837189391630315
166,166,khan,63,2308,relieff_wrapper,KNeighborsClassifier(),10,Leave-one-out,2,MCC,0.6654418210127666
167,167,khan,63,2308,relaxed_lasso_wrapper,KNeighborsClassifier(),10,Leave-one-out,2,MCC,0.3935390669642862
168,168,khan,63,2308,f_classif_wrapper,KNeighborsClassifier(),20,Leave-one-out,2,MCC,0.7895109933381621
169,169,khan,63,2308,RFE_wrapper,KNeighborsClassifier(),20,Leave-one-out,2,MCC,0.2636219817576563
170,170,khan,63,2308,relieff_wrapper,KNeighborsClassifier(),20,Leave-one-out,2,MCC,0.6865891631941476
171,171,khan,63,2308,relaxed_lasso_wrapper,KNeighborsClassifier(),20,Leave-one-out,2,MCC,0.6125702240268123
172,172,khan,63,2308,f_classif_wrapper,KNeighborsClassifier(),50,Leave-one-out,2,MCC,0.8444538842134707
173,173,khan,63,2308,RFE_wrapper,KNeighborsClassifier(),50,Leave-one-out,2,MCC,0.251692347109403
174,174,khan,63,2308,relieff_wrapper,KNeighborsClassifier(),50,Leave-one-out,2,MCC,0.6153564751715154
175,175,khan,63,2308,relaxed_lasso_wrapper,KNeighborsClassifier(),50,Leave-one-out,2,MCC,0.4348430186911587
176,176,khan,63,2308,f_classif_wrapper,KNeighborsClassifier(),100,Leave-one-out,2,MCC,0.8389209791508778
177,177,khan,63,2308,RFE_wrapper,KNeighborsClassifier(),100,Leave-one-out,2,MCC,0.3343217216305777
178,178,khan,63,2308,relieff_wrapper,KNeighborsClassifier(),100,Leave-one-out,2,MCC,0.7167845333778851
179,179,khan,63,2308,relaxed_lasso_wrapper,KNeighborsClassifier(),100,Leave-one-out,2,MCC,0.5830096976537424
