,index,Dataset Name,Number of samples,Original Number of features,Filtering Algorithm,Learning algorithm,Number of features selected (K),CV Method,Fold,Measure Type,Measure Value
126,126,sorlie,85,456,relieff_wrapper,"LogisticRegression(C=0.1, random_state=0)",5,Leave-one-out,2,MCC,0.33574592583714813
127,127,sorlie,85,456,relaxed_lasso_wrapper,"LogisticRegression(C=0.1, random_state=0)",5,Leave-one-out,2,MCC,
128,128,sorlie,85,456,f_classif_wrapper,"LogisticRegression(C=0.1, random_state=0)",10,Leave-one-out,2,MCC,0.6729697776815422
129,129,sorlie,85,456,RFE_wrapper,"LogisticRegression(C=0.1, random_state=0)",10,Leave-one-out,2,MCC,0.19411550389213492
130,130,sorlie,85,456,relieff_wrapper,"LogisticRegression(C=0.1, random_state=0)",10,Leave-one-out,2,MCC,0.36466889532620295
131,131,sorlie,85,456,relaxed_lasso_wrapper,"LogisticRegression(C=0.1, random_state=0)",10,Leave-one-out,2,MCC,
132,132,sorlie,85,456,f_classif_wrapper,"LogisticRegression(C=0.1, random_state=0)",20,Leave-one-out,2,MCC,0.7669732749911236
133,133,sorlie,85,456,RFE_wrapper,"LogisticRegression(C=0.1, random_state=0)",20,Leave-one-out,2,MCC,0.48854152903443226
134,134,sorlie,85,456,relieff_wrapper,"LogisticRegression(C=0.1, random_state=0)",20,Leave-one-out,2,MCC,0.411169794447595
135,135,sorlie,85,456,relaxed_lasso_wrapper,"LogisticRegression(C=0.1, random_state=0)",20,Leave-one-out,2,MCC,
136,136,sorlie,85,456,f_classif_wrapper,"LogisticRegression(C=0.1, random_state=0)",50,Leave-one-out,2,MCC,0.8147646866461916
137,137,sorlie,85,456,RFE_wrapper,"LogisticRegression(C=0.1, random_state=0)",50,Leave-one-out,2,MCC,0.6278341734892584
138,138,sorlie,85,456,relieff_wrapper,"LogisticRegression(C=0.1, random_state=0)",50,Leave-one-out,2,MCC,0.6398185385434042
139,139,sorlie,85,456,relaxed_lasso_wrapper,"LogisticRegression(C=0.1, random_state=0)",50,Leave-one-out,2,MCC,
140,140,sorlie,85,456,f_classif_wrapper,"LogisticRegression(C=0.1, random_state=0)",100,Leave-one-out,2,MCC,0.8400054103693222
141,141,sorlie,85,456,RFE_wrapper,"LogisticRegression(C=0.1, random_state=0)",100,Leave-one-out,2,MCC,0.6571119041706086
142,142,sorlie,85,456,relieff_wrapper,"LogisticRegression(C=0.1, random_state=0)",100,Leave-one-out,2,MCC,0.822037092611164
143,143,sorlie,85,456,relaxed_lasso_wrapper,"LogisticRegression(C=0.1, random_state=0)",100,Leave-one-out,2,MCC,
144,144,sorlie,85,456,f_classif_wrapper,KNeighborsClassifier(),1,Leave-one-out,2,MCC,0.41583459654550303
145,145,sorlie,85,456,RFE_wrapper,KNeighborsClassifier(),1,Leave-one-out,2,MCC,0.021238025866059357
146,146,sorlie,85,456,relieff_wrapper,KNeighborsClassifier(),1,Leave-one-out,2,MCC,0.1243757856869182
147,147,sorlie,85,456,relaxed_lasso_wrapper,KNeighborsClassifier(),1,Leave-one-out,2,MCC,
148,148,sorlie,85,456,f_classif_wrapper,KNeighborsClassifier(),2,Leave-one-out,2,MCC,0.4865883481913834
149,149,sorlie,85,456,RFE_wrapper,KNeighborsClassifier(),2,Leave-one-out,2,MCC,-0.01495773320147176
150,150,sorlie,85,456,relieff_wrapper,KNeighborsClassifier(),2,Leave-one-out,2,MCC,0.3020077100727859
151,151,sorlie,85,456,relaxed_lasso_wrapper,KNeighborsClassifier(),2,Leave-one-out,2,MCC,
152,152,sorlie,85,456,f_classif_wrapper,KNeighborsClassifier(),3,Leave-one-out,2,MCC,0.49684132738281606
153,153,sorlie,85,456,RFE_wrapper,KNeighborsClassifier(),3,Leave-one-out,2,MCC,0.1190455943343567
154,154,sorlie,85,456,relieff_wrapper,KNeighborsClassifier(),3,Leave-one-out,2,MCC,0.1521285013409132
155,155,sorlie,85,456,relaxed_lasso_wrapper,KNeighborsClassifier(),3,Leave-one-out,2,MCC,
156,156,sorlie,85,456,f_classif_wrapper,KNeighborsClassifier(),4,Leave-one-out,2,MCC,0.5262453298978051
157,157,sorlie,85,456,RFE_wrapper,KNeighborsClassifier(),4,Leave-one-out,2,MCC,0.15476347164676652
158,158,sorlie,85,456,relieff_wrapper,KNeighborsClassifier(),4,Leave-one-out,2,MCC,0.2608911828349594
159,159,sorlie,85,456,relaxed_lasso_wrapper,KNeighborsClassifier(),4,Leave-one-out,2,MCC,
160,160,sorlie,85,456,f_classif_wrapper,KNeighborsClassifier(),5,Leave-one-out,2,MCC,0.5955567622748001
161,161,sorlie,85,456,RFE_wrapper,KNeighborsClassifier(),5,Leave-one-out,2,MCC,0.2480037920981356
162,162,sorlie,85,456,relieff_wrapper,KNeighborsClassifier(),5,Leave-one-out,2,MCC,0.2224233248213887
163,163,sorlie,85,456,relaxed_lasso_wrapper,KNeighborsClassifier(),5,Leave-one-out,2,MCC,
164,164,sorlie,85,456,f_classif_wrapper,KNeighborsClassifier(),10,Leave-one-out,2,MCC,0.683859800466309
165,165,sorlie,85,456,RFE_wrapper,KNeighborsClassifier(),10,Leave-one-out,2,MCC,0.27326963924839165
166,166,sorlie,85,456,relieff_wrapper,KNeighborsClassifier(),10,Leave-one-out,2,MCC,0.2040529267170058
167,167,sorlie,85,456,relaxed_lasso_wrapper,KNeighborsClassifier(),10,Leave-one-out,2,MCC,
168,168,sorlie,85,456,f_classif_wrapper,KNeighborsClassifier(),20,Leave-one-out,2,MCC,0.7772112324493838
169,169,sorlie,85,456,RFE_wrapper,KNeighborsClassifier(),20,Leave-one-out,2,MCC,0.5905736224314118
170,170,sorlie,85,456,relieff_wrapper,KNeighborsClassifier(),20,Leave-one-out,2,MCC,0.42178569594901894
171,171,sorlie,85,456,relaxed_lasso_wrapper,KNeighborsClassifier(),20,Leave-one-out,2,MCC,
172,172,sorlie,85,456,f_classif_wrapper,KNeighborsClassifier(),50,Leave-one-out,2,MCC,0.7375135927819283
173,173,sorlie,85,456,RFE_wrapper,KNeighborsClassifier(),50,Leave-one-out,2,MCC,0.4824963177530876
174,174,sorlie,85,456,relieff_wrapper,KNeighborsClassifier(),50,Leave-one-out,2,MCC,0.5639807053220343
175,175,sorlie,85,456,relaxed_lasso_wrapper,KNeighborsClassifier(),50,Leave-one-out,2,MCC,
176,176,sorlie,85,456,f_classif_wrapper,KNeighborsClassifier(),100,Leave-one-out,2,MCC,0.7824369150209941
177,177,sorlie,85,456,RFE_wrapper,KNeighborsClassifier(),100,Leave-one-out,2,MCC,0.5409102600665545
178,178,sorlie,85,456,relieff_wrapper,KNeighborsClassifier(),100,Leave-one-out,2,MCC,0.6652758575366925
179,179,sorlie,85,456,relaxed_lasso_wrapper,KNeighborsClassifier(),100,Leave-one-out,2,MCC,
