,index,Dataset Name,Number of samples,Original Number of features,Filtering Algorithm,Learning algorithm,Number of features selected (K),CV Method,Fold,Measure Type,Measure Value
154,154,sorlie,85,456,relieff_wrapper,KNeighborsClassifier(),3,Leave-one-out,2,ACC,0.3529411764705882
155,155,sorlie,85,456,relaxed_lasso_wrapper,KNeighborsClassifier(),3,Leave-one-out,2,ACC,
156,156,sorlie,85,456,f_classif_wrapper,KNeighborsClassifier(),4,Leave-one-out,2,ACC,0.6323529411764706
157,157,sorlie,85,456,RFE_wrapper,KNeighborsClassifier(),4,Leave-one-out,2,ACC,0.36764705882352944
158,158,sorlie,85,456,relieff_wrapper,KNeighborsClassifier(),4,Leave-one-out,2,ACC,0.4411764705882353
159,159,sorlie,85,456,relaxed_lasso_wrapper,KNeighborsClassifier(),4,Leave-one-out,2,ACC,
160,160,sorlie,85,456,f_classif_wrapper,KNeighborsClassifier(),5,Leave-one-out,2,ACC,0.6764705882352942
161,161,sorlie,85,456,RFE_wrapper,KNeighborsClassifier(),5,Leave-one-out,2,ACC,0.4117647058823529
162,162,sorlie,85,456,relieff_wrapper,KNeighborsClassifier(),5,Leave-one-out,2,ACC,0.42647058823529416
163,163,sorlie,85,456,relaxed_lasso_wrapper,KNeighborsClassifier(),5,Leave-one-out,2,ACC,
164,164,sorlie,85,456,f_classif_wrapper,KNeighborsClassifier(),10,Leave-one-out,2,ACC,0.75
165,165,sorlie,85,456,RFE_wrapper,KNeighborsClassifier(),10,Leave-one-out,2,ACC,0.45588235294117646
166,166,sorlie,85,456,relieff_wrapper,KNeighborsClassifier(),10,Leave-one-out,2,ACC,0.39705882352941174
167,167,sorlie,85,456,relaxed_lasso_wrapper,KNeighborsClassifier(),10,Leave-one-out,2,ACC,
168,168,sorlie,85,456,f_classif_wrapper,KNeighborsClassifier(),20,Leave-one-out,2,ACC,0.8235294117647058
169,169,sorlie,85,456,RFE_wrapper,KNeighborsClassifier(),20,Leave-one-out,2,ACC,0.6911764705882353
170,170,sorlie,85,456,relieff_wrapper,KNeighborsClassifier(),20,Leave-one-out,2,ACC,0.5441176470588236
171,171,sorlie,85,456,relaxed_lasso_wrapper,KNeighborsClassifier(),20,Leave-one-out,2,ACC,
172,172,sorlie,85,456,f_classif_wrapper,KNeighborsClassifier(),50,Leave-one-out,2,ACC,0.7941176470588236
173,173,sorlie,85,456,RFE_wrapper,KNeighborsClassifier(),50,Leave-one-out,2,ACC,0.6029411764705883
174,174,sorlie,85,456,relieff_wrapper,KNeighborsClassifier(),50,Leave-one-out,2,ACC,0.6470588235294118
175,175,sorlie,85,456,relaxed_lasso_wrapper,KNeighborsClassifier(),50,Leave-one-out,2,ACC,
176,176,sorlie,85,456,f_classif_wrapper,KNeighborsClassifier(),100,Leave-one-out,2,ACC,0.8235294117647058
177,177,sorlie,85,456,RFE_wrapper,KNeighborsClassifier(),100,Leave-one-out,2,ACC,0.6323529411764706
178,178,sorlie,85,456,relieff_wrapper,KNeighborsClassifier(),100,Leave-one-out,2,ACC,0.7352941176470589
179,179,sorlie,85,456,relaxed_lasso_wrapper,KNeighborsClassifier(),100,Leave-one-out,2,ACC,
