,index,Dataset Name,Number of samples,Original Number of features,Filtering Algorithm,Learning algorithm,Number of features selected (K),CV Method,Fold,Measure Type,Measure Value
149,149,sorlie,85,456,RFE_wrapper,KNeighborsClassifier(),2,Leave-one-out,2,AUC,0.5204739057426684
150,150,sorlie,85,456,relieff_wrapper,KNeighborsClassifier(),2,Leave-one-out,2,AUC,0.6759222057523275
151,151,sorlie,85,456,relaxed_lasso_wrapper,KNeighborsClassifier(),2,Leave-one-out,2,AUC,
152,152,sorlie,85,456,f_classif_wrapper,KNeighborsClassifier(),3,Leave-one-out,2,AUC,0.8849479247932595
153,153,sorlie,85,456,RFE_wrapper,KNeighborsClassifier(),3,Leave-one-out,2,AUC,0.6076040296755307
154,154,sorlie,85,456,relieff_wrapper,KNeighborsClassifier(),3,Leave-one-out,2,AUC,0.6423410345570589
155,155,sorlie,85,456,relaxed_lasso_wrapper,KNeighborsClassifier(),3,Leave-one-out,2,AUC,
156,156,sorlie,85,456,f_classif_wrapper,KNeighborsClassifier(),4,Leave-one-out,2,AUC,0.8810509216949378
157,157,sorlie,85,456,RFE_wrapper,KNeighborsClassifier(),4,Leave-one-out,2,AUC,0.6296075459361463
158,158,sorlie,85,456,relieff_wrapper,KNeighborsClassifier(),4,Leave-one-out,2,AUC,0.6933106996114096
159,159,sorlie,85,456,relaxed_lasso_wrapper,KNeighborsClassifier(),4,Leave-one-out,2,AUC,
160,160,sorlie,85,456,f_classif_wrapper,KNeighborsClassifier(),5,Leave-one-out,2,AUC,0.8677687255273463
161,161,sorlie,85,456,RFE_wrapper,KNeighborsClassifier(),5,Leave-one-out,2,AUC,0.6636533260519062
162,162,sorlie,85,456,relieff_wrapper,KNeighborsClassifier(),5,Leave-one-out,2,AUC,0.6635125270267259
163,163,sorlie,85,456,relaxed_lasso_wrapper,KNeighborsClassifier(),5,Leave-one-out,2,AUC,
164,164,sorlie,85,456,f_classif_wrapper,KNeighborsClassifier(),10,Leave-one-out,2,AUC,0.913771091991173
165,165,sorlie,85,456,RFE_wrapper,KNeighborsClassifier(),10,Leave-one-out,2,AUC,0.6636285283344108
166,166,sorlie,85,456,relieff_wrapper,KNeighborsClassifier(),10,Leave-one-out,2,AUC,0.6875257264709598
167,167,sorlie,85,456,relaxed_lasso_wrapper,KNeighborsClassifier(),10,Leave-one-out,2,AUC,
168,168,sorlie,85,456,f_classif_wrapper,KNeighborsClassifier(),20,Leave-one-out,2,AUC,0.9365355824027224
169,169,sorlie,85,456,RFE_wrapper,KNeighborsClassifier(),20,Leave-one-out,2,AUC,0.8465478698110545
170,170,sorlie,85,456,relieff_wrapper,KNeighborsClassifier(),20,Leave-one-out,2,AUC,0.7584096768680948
171,171,sorlie,85,456,relaxed_lasso_wrapper,KNeighborsClassifier(),20,Leave-one-out,2,AUC,
172,172,sorlie,85,456,f_classif_wrapper,KNeighborsClassifier(),50,Leave-one-out,2,AUC,0.9305162847632422
173,173,sorlie,85,456,RFE_wrapper,KNeighborsClassifier(),50,Leave-one-out,2,AUC,0.8172045077978141
174,174,sorlie,85,456,relieff_wrapper,KNeighborsClassifier(),50,Leave-one-out,2,AUC,0.8474812670426262
175,175,sorlie,85,456,relaxed_lasso_wrapper,KNeighborsClassifier(),50,Leave-one-out,2,AUC,
176,176,sorlie,85,456,f_classif_wrapper,KNeighborsClassifier(),100,Leave-one-out,2,AUC,0.948868778280543
177,177,sorlie,85,456,RFE_wrapper,KNeighborsClassifier(),100,Leave-one-out,2,AUC,0.8593590022215783
178,178,sorlie,85,456,relieff_wrapper,KNeighborsClassifier(),100,Leave-one-out,2,AUC,0.9145372671615066
179,179,sorlie,85,456,relaxed_lasso_wrapper,KNeighborsClassifier(),100,Leave-one-out,2,AUC,
