,Estimator,Score Time (Mean),Number of features selected (K),Score Function,Fit Time (Mean),Dataset Name
30,GaussianNB,0.25357556343078613,50,relieff_wrapper,0.03291201591491699,leukemia
31,GaussianNB,0.0,50,relaxed_lasso_wrapper,0.026429295539855957,leukemia
32,GaussianNB,0.25782573223114014,100,f_classif_wrapper,0.022440075874328613,leukemia
33,GaussianNB,0.24360966682434082,100,RFE_wrapper,0.0261838436126709,leukemia
34,GaussianNB,0.3141669034957886,100,relieff_wrapper,0.0234372615814209,leukemia
35,GaussianNB,0.0,100,relaxed_lasso_wrapper,0.030916929244995117,leukemia
36,SVC,0.2550712823867798,1,f_classif_wrapper,0.10048484802246094,leukemia
37,SVC,0.2558079957962036,1,RFE_wrapper,0.03441572189331055,leukemia
38,SVC,0.25581586360931396,1,relieff_wrapper,0.022440075874328613,leukemia
39,SVC,0.0,1,relaxed_lasso_wrapper,0.024933338165283203,leukemia
40,SVC,0.26330435276031494,2,f_classif_wrapper,0.02842402458190918,leukemia
41,SVC,0.2583177089691162,2,RFE_wrapper,0.024434328079223633,leukemia
42,SVC,0.336117148399353,2,relieff_wrapper,0.027426481246948242,leukemia
43,SVC,0.0,2,relaxed_lasso_wrapper,0.02119755744934082,leukemia
44,SVC,0.2682899236679077,3,f_classif_wrapper,0.04438138008117676,leukemia
45,SVC,0.27527952194213867,3,RFE_wrapper,0.08477354049682617,leukemia
46,SVC,0.2575732469558716,3,relieff_wrapper,0.05036509037017822,leukemia
47,SVC,0.0,3,relaxed_lasso_wrapper,0.02319192886352539,leukemia
48,SVC,0.23936676979064941,4,f_classif_wrapper,0.024933695793151855,leukemia
49,SVC,0.2413618564605713,4,RFE_wrapper,0.02543187141418457,leukemia
50,SVC,0.27926766872406006,4,relieff_wrapper,0.03291177749633789,leukemia
51,SVC,0.0,4,relaxed_lasso_wrapper,0.023689985275268555,leukemia
52,SVC,0.29596948623657227,5,f_classif_wrapper,0.02343738079071045,leukemia
53,SVC,0.2817617654800415,5,RFE_wrapper,0.05734658241271973,leukemia
54,SVC,0.2685436010360718,5,relieff_wrapper,0.0413815975189209,leukemia
55,SVC,0.0,5,relaxed_lasso_wrapper,0.024933338165283203,leukemia
56,SVC,0.25582265853881836,10,f_classif_wrapper,0.02543199062347412,leukemia
57,SVC,0.22591233253479004,10,RFE_wrapper,0.02293837070465088,leukemia
58,SVC,0.27178752422332764,10,relieff_wrapper,0.024434685707092285,leukemia
59,SVC,0.0,10,relaxed_lasso_wrapper,0.03091728687286377,leukemia
60,SVC,0.28076422214508057,20,f_classif_wrapper,0.019447803497314453,leukemia
61,SVC,0.30021238327026367,20,RFE_wrapper,0.02792489528656006,leukemia
62,SVC,0.2767672538757324,20,relieff_wrapper,0.037400007247924805,leukemia
63,SVC,0.0,20,relaxed_lasso_wrapper,0.024434566497802734,leukemia
64,SVC,0.23438024520874023,50,f_classif_wrapper,0.03839731216430664,leukemia
65,SVC,0.25607621669769287,50,RFE_wrapper,0.02642810344696045,leukemia
66,SVC,0.2473529577255249,50,relieff_wrapper,0.024933218955993652,leukemia
67,SVC,0.0,50,relaxed_lasso_wrapper,0.025432109832763672,leukemia
68,SVC,0.23962020874023438,100,f_classif_wrapper,0.037399888038635254,leukemia
69,SVC,0.2668018341064453,100,RFE_wrapper,0.021941065788269043,leukemia
70,SVC,0.28973257541656494,100,relieff_wrapper,0.02144002914428711,leukemia
71,SVC,0.0,100,relaxed_lasso_wrapper,0.024933695793151855,leukemia
72,RandomForestClassifier,0.25731945037841797,1,f_classif_wrapper,0.26555168628692627,leukemia
73,RandomForestClassifier,0.3111833333969116,1,RFE_wrapper,0.2864959239959717,leukemia
74,RandomForestClassifier,0.2864953279495239,1,relieff_wrapper,0.263058066368103,leukemia
75,RandomForestClassifier,0.0,1,relaxed_lasso_wrapper,0.02044510841369629,leukemia
76,RandomForestClassifier,0.3126711845397949,2,f_classif_wrapper,0.2598210573196411,leukemia
77,RandomForestClassifier,0.3423478603363037,2,RFE_wrapper,0.2785167694091797,leukemia
78,RandomForestClassifier,0.31516480445861816,2,relieff_wrapper,0.29323136806488037,leukemia
79,RandomForestClassifier,0.0,2,relaxed_lasso_wrapper,0.0316694974899292,leukemia
80,RandomForestClassifier,0.28599703311920166,3,f_classif_wrapper,0.23787188529968262,leukemia
81,RandomForestClassifier,0.3009563684463501,3,RFE_wrapper,0.24087274074554443,leukemia
82,RandomForestClassifier,0.34509313106536865,3,relieff_wrapper,0.2443552017211914,leukemia
83,RandomForestClassifier,0.0,3,relaxed_lasso_wrapper,0.026433110237121582,leukemia
84,RandomForestClassifier,0.3508239984512329,4,f_classif_wrapper,0.2411109209060669,leukemia
85,RandomForestClassifier,0.2740288972854614,4,RFE_wrapper,0.30444765090942383,leukemia
86,RandomForestClassifier,0.2864950895309448,4,relieff_wrapper,0.30444812774658203,leukemia
87,RandomForestClassifier,0.0,4,relaxed_lasso_wrapper,0.035904884338378906,leukemia
88,RandomForestClassifier,0.2742741107940674,5,f_classif_wrapper,0.29023897647857666,leukemia
89,RandomForestClassifier,0.305200457572937,5,RFE_wrapper,0.3189089298248291,leukemia
90,RandomForestClassifier,0.3565635681152344,5,relieff_wrapper,0.24983930587768555,leukemia
91,RandomForestClassifier,0.0,5,relaxed_lasso_wrapper,0.037400007247924805,leukemia
92,RandomForestClassifier,0.3455926179885864,10,f_classif_wrapper,0.28898894786834717,leukemia
93,RandomForestClassifier,0.337860107421875,10,RFE_wrapper,0.25284016132354736,leukemia
94,RandomForestClassifier,0.28649580478668213,10,relieff_wrapper,0.27901625633239746,leukemia
95,RandomForestClassifier,0.0,10,relaxed_lasso_wrapper,0.03390920162200928,leukemia
96,RandomForestClassifier,0.32040560245513916,20,f_classif_wrapper,0.2535834312438965,leukemia
97,RandomForestClassifier,0.35556459426879883,20,RFE_wrapper,0.28624284267425537,leukemia
98,RandomForestClassifier,0.3012017011642456,20,relieff_wrapper,0.29622459411621094,leukemia
99,RandomForestClassifier,0.0,20,relaxed_lasso_wrapper,0.026429295539855957,leukemia
100,RandomForestClassifier,0.2942209243774414,50,f_classif_wrapper,0.3046996593475342,leukemia
101,RandomForestClassifier,0.2827599048614502,50,RFE_wrapper,0.24535143375396729,leukemia
102,RandomForestClassifier,0.2927335500717163,50,relieff_wrapper,0.2618074417114258,leukemia
103,RandomForestClassifier,0.0,50,relaxed_lasso_wrapper,0.02044510841369629,leukemia
104,RandomForestClassifier,0.28599774837493896,100,f_classif_wrapper,0.2939763069152832,leukemia
105,RandomForestClassifier,0.26381099224090576,100,RFE_wrapper,0.3271324634552002,leukemia
106,RandomForestClassifier,0.24161505699157715,100,relieff_wrapper,0.2949737310409546,leukemia
107,RandomForestClassifier,0.0,100,relaxed_lasso_wrapper,0.028922677040100098,leukemia
108,LogisticRegression,0.2231661081314087,1,f_classif_wrapper,0.04936778545379639,leukemia
109,LogisticRegression,0.21592915058135986,1,RFE_wrapper,0.02718210220336914,leukemia
110,LogisticRegression,0.21742510795593262,1,relieff_wrapper,0.0289229154586792,leukemia
111,LogisticRegression,0.0,1,relaxed_lasso_wrapper,0.03366363048553467,leukemia
112,LogisticRegression,0.38648366928100586,2,f_classif_wrapper,0.03091728687286377,leukemia
113,LogisticRegression,0.2438575029373169,2,RFE_wrapper,0.023935437202453613,leukemia
114,LogisticRegression,0.23986780643463135,2,relieff_wrapper,0.029421687126159668,leukemia
115,LogisticRegression,0.0,2,relaxed_lasso_wrapper,0.03042006492614746,leukemia
116,LogisticRegression,0.36278843879699707,3,f_classif_wrapper,0.03167378902435303,leukemia
117,LogisticRegression,0.28873538970947266,3,RFE_wrapper,0.06932413578033447,leukemia
118,LogisticRegression,0.26978600025177,3,relieff_wrapper,0.057845354080200195,leukemia
119,LogisticRegression,0.0,3,relaxed_lasso_wrapper,0.031914591789245605,leukemia
120,LogisticRegression,0.24710094928741455,4,f_classif_wrapper,0.05236005783081055,leukemia
121,LogisticRegression,0.2533390522003174,4,RFE_wrapper,0.04388236999511719,leukemia
122,LogisticRegression,0.23962116241455078,4,relieff_wrapper,0.0289231538772583,leukemia
123,LogisticRegression,0.0,4,relaxed_lasso_wrapper,0.027426838874816895,leukemia
124,LogisticRegression,0.2715369462966919,5,f_classif_wrapper,0.04537832736968994,leukemia
125,LogisticRegression,0.31716787815093994,5,RFE_wrapper,0.024933576583862305,leukemia
126,LogisticRegression,0.32514703273773193,5,relieff_wrapper,0.04837071895599365,leukemia
127,LogisticRegression,0.0,5,relaxed_lasso_wrapper,0.037154197692871094,leukemia
128,LogisticRegression,0.29273271560668945,10,f_classif_wrapper,0.07280540466308594,leukemia
129,LogisticRegression,0.2802664041519165,10,RFE_wrapper,0.0648268461227417,leukemia
130,LogisticRegression,0.27552521228790283,10,relieff_wrapper,0.046874284744262695,leukemia
131,LogisticRegression,0.0,10,relaxed_lasso_wrapper,0.02642965316772461,leukemia
132,LogisticRegression,0.2643086910247803,20,f_classif_wrapper,0.024434208869934082,leukemia
133,LogisticRegression,0.2800130844116211,20,RFE_wrapper,0.028178691864013672,leukemia
134,LogisticRegression,0.26505327224731445,20,relieff_wrapper,0.04064536094665527,leukemia
135,LogisticRegression,0.0,20,relaxed_lasso_wrapper,0.0359041690826416,leukemia
136,LogisticRegression,0.2929791212081909,50,f_classif_wrapper,0.03615748882293701,leukemia
137,LogisticRegression,0.2795146703720093,50,RFE_wrapper,0.03067195415496826,leukemia
138,LogisticRegression,0.3079390525817871,50,relieff_wrapper,0.05610394477844238,leukemia
139,LogisticRegression,0.0,50,relaxed_lasso_wrapper,0.02842426300048828,leukemia
140,LogisticRegression,0.3286389112472534,100,f_classif_wrapper,0.10397589206695557,leukemia
141,LogisticRegression,0.2982107400894165,100,RFE_wrapper,0.053864240646362305,leukemia
142,LogisticRegression,0.27702367305755615,100,relieff_wrapper,0.07904255390167236,leukemia
143,LogisticRegression,0.0,100,relaxed_lasso_wrapper,0.02867865562438965,leukemia
144,KNeighborsClassifier,0.2533308267593384,1,f_classif_wrapper,0.05211591720581055,leukemia
145,KNeighborsClassifier,0.28450119495391846,1,RFE_wrapper,0.028424382209777832,leukemia
146,KNeighborsClassifier,0.34360170364379883,1,relieff_wrapper,0.039394259452819824,leukemia
147,KNeighborsClassifier,0.0,1,relaxed_lasso_wrapper,0.02867746353149414,leukemia
148,KNeighborsClassifier,0.31616175174713135,2,f_classif_wrapper,0.027426719665527344,leukemia
149,KNeighborsClassifier,0.28823399543762207,2,RFE_wrapper,0.04762876033782959,leukemia
150,KNeighborsClassifier,0.31966066360473633,2,relieff_wrapper,0.02243971824645996,leukemia
151,KNeighborsClassifier,0.0,2,relaxed_lasso_wrapper,0.026183724403381348,leukemia
152,KNeighborsClassifier,0.2638019323348999,3,f_classif_wrapper,0.02293860912322998,leukemia
153,KNeighborsClassifier,0.2583167552947998,3,RFE_wrapper,0.02792513370513916,leukemia
154,KNeighborsClassifier,0.24759972095489502,3,relieff_wrapper,0.029175877571105957,leukemia
155,KNeighborsClassifier,0.0,3,relaxed_lasso_wrapper,0.028423666954040527,leukemia
156,KNeighborsClassifier,0.28200793266296387,4,f_classif_wrapper,0.022440433502197266,leukemia
157,KNeighborsClassifier,0.34459400177001953,4,RFE_wrapper,0.030672192573547363,leukemia
158,KNeighborsClassifier,0.30494558811187744,4,relieff_wrapper,0.04438149929046631,leukemia
159,KNeighborsClassifier,0.0,4,relaxed_lasso_wrapper,0.026928424835205078,leukemia
160,KNeighborsClassifier,0.2525850534439087,5,f_classif_wrapper,0.04936814308166504,leukemia
161,KNeighborsClassifier,0.23962032794952393,5,RFE_wrapper,0.05884206295013428,leukemia
162,KNeighborsClassifier,0.25458014011383057,5,relieff_wrapper,0.042639732360839844,leukemia
163,KNeighborsClassifier,0.0,5,relaxed_lasso_wrapper,0.023935794830322266,leukemia
164,KNeighborsClassifier,0.257326602935791,10,f_classif_wrapper,0.018949508666992188,leukemia
165,KNeighborsClassifier,0.25731945037841797,10,RFE_wrapper,0.03914904594421387,leukemia
166,KNeighborsClassifier,0.2650524377822876,10,relieff_wrapper,0.024933338165283203,leukemia
167,KNeighborsClassifier,0.0,10,relaxed_lasso_wrapper,0.024933218955993652,leukemia
168,KNeighborsClassifier,0.4715099334716797,20,f_classif_wrapper,0.021941304206848145,leukemia
169,KNeighborsClassifier,0.4834781885147095,20,RFE_wrapper,0.018949031829833984,leukemia
170,KNeighborsClassifier,0.46452975273132324,20,relieff_wrapper,0.039148926734924316,leukemia
171,KNeighborsClassifier,0.0,20,relaxed_lasso_wrapper,0.03191483020782471,leukemia
172,KNeighborsClassifier,0.3445870876312256,50,f_classif_wrapper,0.02594006061553955,leukemia
173,KNeighborsClassifier,0.38099849224090576,50,RFE_wrapper,0.0234375,leukemia
174,KNeighborsClassifier,0.4149068593978882,50,relieff_wrapper,0.03665649890899658,leukemia
175,KNeighborsClassifier,0.0,50,relaxed_lasso_wrapper,0.024189233779907227,leukemia
176,KNeighborsClassifier,0.30793726444244385,100,f_classif_wrapper,0.023935556411743164,leukemia
177,KNeighborsClassifier,0.28998494148254395,100,RFE_wrapper,0.02842426300048828,leukemia
178,KNeighborsClassifier,0.22440707683563232,100,relieff_wrapper,0.07281291484832764,leukemia
179,KNeighborsClassifier,0.0,100,relaxed_lasso_wrapper,0.024933457374572754,leukemia
