,index,Dataset Name,Number of samples,Original Number of features,Filtering Algorithm,Learning algorithm,Number of features selected (K),CV Method,Fold,Measure Type,Measure Value
147,147,bladderbatch,57,22283,relaxed_lasso_wrapper,KNeighborsClassifier(),1,Leave-one-out,2,AUC,0.7167131856903362
148,148,bladderbatch,57,22283,f_classif_wrapper,KNeighborsClassifier(),2,Leave-one-out,2,AUC,0.9371152611242125
149,149,bladderbatch,57,22283,RFE_wrapper,KNeighborsClassifier(),2,Leave-one-out,2,AUC,0.5890724289507774
150,150,bladderbatch,57,22283,relieff_wrapper,KNeighborsClassifier(),2,Leave-one-out,2,AUC,0.6557868310627768
151,151,bladderbatch,57,22283,relaxed_lasso_wrapper,KNeighborsClassifier(),2,Leave-one-out,2,AUC,0.7341487983793475
152,152,bladderbatch,57,22283,f_classif_wrapper,KNeighborsClassifier(),3,Leave-one-out,2,AUC,0.947241457952018
153,153,bladderbatch,57,22283,RFE_wrapper,KNeighborsClassifier(),3,Leave-one-out,2,AUC,0.882722128793269
154,154,bladderbatch,57,22283,relieff_wrapper,KNeighborsClassifier(),3,Leave-one-out,2,AUC,0.7632796862243962
155,155,bladderbatch,57,22283,relaxed_lasso_wrapper,KNeighborsClassifier(),3,Leave-one-out,2,AUC,0.8417885746976137
156,156,bladderbatch,57,22283,f_classif_wrapper,KNeighborsClassifier(),4,Leave-one-out,2,AUC,0.9367953094489303
157,157,bladderbatch,57,22283,RFE_wrapper,KNeighborsClassifier(),4,Leave-one-out,2,AUC,0.878558703489717
158,158,bladderbatch,57,22283,relieff_wrapper,KNeighborsClassifier(),4,Leave-one-out,2,AUC,0.7273489211578119
159,159,bladderbatch,57,22283,relaxed_lasso_wrapper,KNeighborsClassifier(),4,Leave-one-out,2,AUC,0.859369582553221
160,160,bladderbatch,57,22283,f_classif_wrapper,KNeighborsClassifier(),5,Leave-one-out,2,AUC,0.9359630038826432
161,161,bladderbatch,57,22283,RFE_wrapper,KNeighborsClassifier(),5,Leave-one-out,2,AUC,0.911671507587849
162,162,bladderbatch,57,22283,relieff_wrapper,KNeighborsClassifier(),5,Leave-one-out,2,AUC,0.7884857968567082
163,163,bladderbatch,57,22283,relaxed_lasso_wrapper,KNeighborsClassifier(),5,Leave-one-out,2,AUC,0.9006034143426456
164,164,bladderbatch,57,22283,f_classif_wrapper,KNeighborsClassifier(),10,Leave-one-out,2,AUC,0.9366177737997632
165,165,bladderbatch,57,22283,RFE_wrapper,KNeighborsClassifier(),10,Leave-one-out,2,AUC,0.8704345619046454
166,166,bladderbatch,57,22283,relieff_wrapper,KNeighborsClassifier(),10,Leave-one-out,2,AUC,0.7894886054067977
