,index,Dataset Name,Number of samples,Original Number of features,Filtering Algorithm,Learning algorithm,Number of features selected (K),CV Method,Fold,Measure Type,Measure Value
256,256,toy_example,80,44,RFE_wrapper,KNeighborsClassifier(),20,Leave-one-out,2,AUC,0.7607843137254902
257,257,toy_example,80,44,relieff_wrapper,KNeighborsClassifier(),20,Leave-one-out,2,AUC,0.7705882352941176
258,258,toy_example,80,44,relaxed_lasso_wrapper,KNeighborsClassifier(),20,Leave-one-out,2,AUC,
259,259,toy_example,80,44,mrmr_wrapper,KNeighborsClassifier(),20,Leave-one-out,2,AUC,0.7754901960784314
260,260,toy_example,80,44,f_classif_wrapper,KNeighborsClassifier(),30,Leave-one-out,2,AUC,0.8137254901960784
261,261,toy_example,80,44,RFE_wrapper,KNeighborsClassifier(),30,Leave-one-out,2,AUC,0.75
262,262,toy_example,80,44,relieff_wrapper,KNeighborsClassifier(),30,Leave-one-out,2,AUC,0.8480392156862745
263,263,toy_example,80,44,relaxed_lasso_wrapper,KNeighborsClassifier(),30,Leave-one-out,2,AUC,
264,264,toy_example,80,44,mrmr_wrapper,KNeighborsClassifier(),30,Leave-one-out,2,AUC,0.6833333333333333
265,265,toy_example,80,44,f_classif_wrapper,KNeighborsClassifier(),50,Leave-one-out,2,AUC,
266,266,toy_example,80,44,RFE_wrapper,KNeighborsClassifier(),50,Leave-one-out,2,AUC,
267,267,toy_example,80,44,relieff_wrapper,KNeighborsClassifier(),50,Leave-one-out,2,AUC,
268,268,toy_example,80,44,relaxed_lasso_wrapper,KNeighborsClassifier(),50,Leave-one-out,2,AUC,
269,269,toy_example,80,44,mrmr_wrapper,KNeighborsClassifier(),50,Leave-one-out,2,AUC,
270,270,toy_example,80,44,f_classif_wrapper,KNeighborsClassifier(),100,Leave-one-out,2,AUC,
271,271,toy_example,80,44,RFE_wrapper,KNeighborsClassifier(),100,Leave-one-out,2,AUC,
272,272,toy_example,80,44,relieff_wrapper,KNeighborsClassifier(),100,Leave-one-out,2,AUC,
273,273,toy_example,80,44,relaxed_lasso_wrapper,KNeighborsClassifier(),100,Leave-one-out,2,AUC,
274,274,toy_example,80,44,mrmr_wrapper,KNeighborsClassifier(),100,Leave-one-out,2,AUC,
